id,owner_id,name,breed,petType,imageUrl,dob,gender,sex,created,updated,status,timezone
7651,6255,Copper,Mixed,Dog,//s3.amazonaws.com/petpace.images.pet/1fff0555a75cc05e0b7cf01fa64e6cfe,2011-09-09 00:00:00,1,Neutered Male,2016-09-13 12:29:00,2016-09-14 10:42:19,3,Asia/Jerusalem
7652,6256,Sammy Davis Jr Jr,American Pit Bull Terrier,Dog,NULL,2011-12-28 00:00:00,0,Spayed Female,2016-09-13 14:44:51,2016-09-13 19:40:17,3,America/New_York
7653,6257,Macho Jimenez,American Pit Bull Terrier,Dog,NULL,2012-08-31 00:00:00,1,Neutered Male,2016-09-13 14:50:08,2016-09-13 16:52:39,3,America/New_York
7654,6258,Molly Parry,Maltese,Dog,NULL,2007-08-31 00:00:00,0,Spayed Female,2016-09-13 14:51:59,2016-09-13 15:00:01,3,America/New_York
7655,6259,Jack,Labrador Retriever,Dog,NULL,2016-09-13 00:00:00,1,Neutered Male,2016-09-13 15:50:55,NULL,3,NULL
7656,6260,Tootsie Parker,Chihuahua,Dog,NULL,2010-09-11 00:00:00,0,Spayed Female,2016-09-13 17:22:17,NULL,3,NULL
7657,6261,Leo,Staffordshire Bull Terrier,Dog,NULL,2011-10-02 00:00:00,1,Neutered Male,2016-09-14 08:05:00,2016-09-14 15:00:03,3,Europe/London
7658,6262,Omega,Shih Tzu,Dog,NULL,2011-05-01 00:00:00,0,Intact Female,2016-09-14 09:01:49,2016-09-20 13:43:18,3,Asia/Jerusalem
7659,6263,Pamela,Shih Tzu,Dog,NULL,2012-07-24 00:00:00,0,Intact Female,2016-09-14 09:08:02,2016-09-14 15:00:02,3,Asia/Jerusalem
7660,6264,Giselle,Shih Tzu,Dog,NULL,2009-12-20 00:00:00,0,Intact Female,2016-09-14 09:10:25,2016-09-14 15:00:02,3,Asia/Jerusalem
7661,6265,Combi,Shih Tzu,Dog,NULL,2015-03-18 00:00:00,0,Intact Female,2016-09-14 09:11:41,2016-09-22 12:01:24,3,Asia/Jerusalem
7662,6266,Tovale,Maltese,Dog,NULL,2012-08-28 00:00:00,0,Intact Female,2016-09-14 09:13:21,2016-10-05 08:27:23,3,Asia/Jerusalem
7663,6267,George,domestic long hair,Cat,NULL,2006-09-01 00:00:00,1,Neutered Male,2016-09-14 11:44:35,NULL,3,NULL
7664,6268,Duffy,Golden Retreiver,Dog,NULL,2012-03-01 00:00:00,1,Neutered Male,2016-09-14 13:25:09,NULL,3,NULL
7666,6269,Polkadot,Other Canine,Dog,NULL,2016-02-14 00:00:00,1,Neutered Male,2016-09-14 14:15:33,NULL,3,NULL
7668,6270,Donovan,Labrador Retriever,Dog,NULL,2006-08-21 00:00:00,1,Neutered Male,2016-09-14 14:58:09,2016-09-14 15:00:03,3,America/New_York
7669,6271,Penny,Bassett Mix,Dog,NULL,2006-04-27 00:00:00,0,Spayed Female,2016-09-14 15:00:16,NULL,3,NULL
7670,6272,Gomer,Pit Lab Mix,Dog,NULL,2011-07-01 00:00:00,1,Neutered Male,2016-09-14 15:41:27,NULL,3,NULL
7671,6250,Julie,Lab Mixed,Dog,//s3.amazonaws.com/petpace.images.pet/89f7b75bf8db8e0a20d7259060a6121c,2013-12-19 00:00:00,0,Spayed Female,2016-09-14 17:04:06,2016-11-08 04:42:40,3,America/Chicago
7672,6273,GRIS,Russian Blue,Cat,NULL,2011-08-20 00:00:00,1,Neutered Male,2016-09-14 18:38:56,2016-09-15 15:00:00,3,Europe/Madrid
7673,6274,Bruno,Lab,Dog,NULL,2014-02-15 00:00:00,1,Neutered Male,2016-09-14 20:32:54,NULL,3,NULL
7674,6275,Bruno,Lab,Dog,NULL,2014-02-15 00:00:00,1,Neutered Male,2016-09-14 20:33:12,NULL,3,NULL
7675,6279,Kacey,Husky Mix,Dog,NULL,2016-02-19 00:00:00,0,Spayed Female,2016-09-15 15:01:51,NULL,3,NULL
7676,6280,Cody,Australian Cattle Dog,Dog,NULL,2008-09-01 00:00:00,1,Neutered Male,2016-09-16 02:34:43,2016-09-16 15:00:01,3,America/Chicago
7677,6281,Koda,Siberian Husky,Dog,NULL,2013-09-16 00:00:00,1,Intact Male,2016-09-16 03:40:20,2016-09-16 22:02:21,5,America/New_York
7678,6282,Anakin,Cavalier King Charles Spaniel,Dog,NULL,2006-09-16 00:00:00,1,Intact Male,2016-09-16 05:15:54,2016-09-16 22:02:08,5,America/New_York
7679,6283,chester,English Springer Spaniel,Dog,NULL,2010-03-24 00:00:00,1,Intact Male,2016-09-16 07:35:30,2016-09-16 15:00:01,3,Europe/London
7680,6284,Holly,DSH,Cat,NULL,2009-02-01 00:00:00,0,Spayed Female,2016-09-16 08:31:27,2016-09-16 15:00:01,3,Europe/London
7681,6285,Sissi,Breed,Dog,NULL,2016-09-16 00:00:00,0,Intact Female,2016-09-16 11:39:52,2016-09-29 08:48:18,5,NULL
7682,6286,Aussie,domestic shorthair,Cat,NULL,2014-11-26 00:00:00,1,Neutered Male,2016-09-16 18:30:14,NULL,3,NULL
7683,6287,Molly,Shitzu Mix..,Dog,NULL,2003-12-25 00:00:00,0,Intact Female,2016-09-16 20:19:26,NULL,3,NULL
7684,112,Mr. Brady,King Charles Cavalier ,Dog,NULL,2008-04-11 00:00:00,1,Neutered Male,2016-09-17 22:33:54,2016-10-13 14:38:03,5,America/New_York
7685,6293,Chili,Mixed,Dog,NULL,2016-09-19 00:00:00,0,Spayed Female,2016-09-19 07:45:45,2016-09-19 09:47:30,3,NULL
7686,6288,Poppy,Mixed,Dog,NULL,2003-10-04 00:00:00,0,Spayed Female,2016-09-19 08:40:11,2016-09-19 15:00:04,3,Europe/London
7687,6294,puri,comun europeo Mixed,Cat,NULL,2007-02-14 00:00:00,1,Neutered Male,2016-09-19 10:28:33,NULL,3,NULL
7688,6295,Myka,Aust Shep.,Dog,NULL,2013-12-05 00:00:00,0,Spayed Female,2016-09-19 12:18:19,NULL,3,NULL
7689,6296,Lilly,French Bulldog,Dog,NULL,2014-10-29 00:00:00,0,Spayed Female,2016-09-19 13:12:54,NULL,3,NULL
7690,6297,Ota,domestic shorthair,Cat,NULL,1998-05-12 00:00:00,0,Spayed Female,2016-09-19 13:39:29,NULL,3,NULL
7691,6298,Jolly,Silky Terrier,Dog,NULL,2009-01-18 00:00:00,0,Spayed Female,2016-09-19 13:40:49,NULL,3,NULL
7692,6299,Sherry,European Shorthair,Cat,//s3.amazonaws.com/petpace.images.pet/816a5160b92db6886df51edca128aaff,2000-06-20 00:00:00,0,Spayed Female,2016-09-19 14:36:33,2016-09-19 14:36:54,3,NULL
7693,6300,Riggs,Great Dane,Dog,NULL,2015-10-07 00:00:00,1,Neutered Male,2016-09-19 15:52:43,NULL,3,NULL
7695,6301,Charlie,Golden Ret,Dog,NULL,2008-11-01 00:00:00,1,Neutered Male,2016-09-19 19:50:17,NULL,3,NULL
7696,6302,Whiskey,Blue Lacy,Dog,NULL,2014-09-19 00:00:00,1,Neutered Male,2016-09-20 02:35:04,2016-09-23 05:28:20,5,America/New_York
7697,6303,Example pet,Parson Russell Terrier,Dog,NULL,2014-07-12 00:00:00,0,Intact Female,2016-09-20 08:14:12,2016-09-29 08:48:32,5,NULL
7698,6304,Poppy,Cavalier King Charles Spaniel,Dog,NULL,2009-10-09 00:00:00,0,Spayed Female,2016-09-20 08:24:37,2016-09-20 15:00:01,3,Europe/London
7699,6305,PEMBO,Labrador Retriever,Dog,NULL,2010-10-14 00:00:00,1,Neutered Male,2016-09-20 09:43:57,2016-09-20 15:00:01,3,Europe/Madrid
7700,6306,Rascal,Terrier Mix,Dog,NULL,2015-06-26 00:00:00,1,Neutered Male,2016-09-20 12:55:46,NULL,3,NULL
7701,NULL,CRX,Mixed,Dog,NULL,2016-09-19 00:00:00,0,Spayed Female,2016-09-20 13:12:24,2016-09-29 15:58:45,3,America/Detroit
7702,6307,BoGo,Hound Mix,Dog,NULL,2015-10-08 00:00:00,0,Spayed Female,2016-09-20 13:45:05,NULL,3,NULL
7703,6308,MARGARITA,Chihuahua,Dog,NULL,2008-07-24 00:00:00,0,Spayed Female,2016-09-20 15:02:44,NULL,3,NULL
7704,6309,Zoey Brisco,Mixed,Dog,NULL,2011-02-14 00:00:00,0,Spayed Female,2016-09-20 15:29:18,NULL,3,NULL
7705,NULL,Monetery Jack Cheese Jack Meower,DLH,Cat,NULL,2011-05-24 00:00:00,1,Neutered Male,2016-09-20 15:52:49,2016-09-21 15:00:01,3,America/New_York
7706,6310,Felix Terry,Chihuahua,Dog,NULL,2015-10-13 00:00:00,1,Intact Male,2016-09-20 17:06:45,NULL,3,NULL
7708,6174,Benson,Border Collie,Dog,//s3.amazonaws.com/petpace.images.pet/e291adb4bdfe87961231e224e3f54b9a,2007-09-15 00:00:00,1,Neutered Male,2016-09-21 00:48:49,2016-09-21 15:00:01,3,America/Chicago
7709,6311,LIO,Welsh Terrier,Dog,NULL,2016-01-27 00:00:00,1,Neutered Male,2016-09-21 09:17:56,NULL,3,NULL
7710,6312,LIO,Welsh Terrier,Dog,NULL,2016-01-27 00:00:00,1,Neutered Male,2016-09-21 10:06:05,NULL,3,NULL
7711,6314,TRUFA,Yorkshire Terrier,Dog,NULL,2009-06-01 00:00:00,0,Intact Female,2016-09-21 10:52:37,2016-09-21 15:00:01,3,Europe/Madrid
7712,6315,perra,Mixed,Dog,NULL,2010-09-21 00:00:00,0,Intact Female,2016-09-21 10:54:20,2016-09-21 11:02:56,3,NULL
7713,6316,kira,Poodle,Dog,NULL,2008-04-18 00:00:00,0,Intact Female,2016-09-21 12:19:23,2016-09-21 15:00:01,3,Europe/Madrid
7714,6317,Stanley,Boxer X,Dog,NULL,2006-01-18 00:00:00,1,Neutered Male,2016-09-21 14:02:20,NULL,3,NULL
7715,6318,Jordan Holding,Golden Retriever  Mixed,Dog,NULL,2009-09-21 00:00:00,0,Spayed Female,2016-09-21 14:56:50,2016-09-21 15:00:01,3,America/New_York
7716,6319,Max Cameron,Boston Terrier,Dog,NULL,2004-12-23 00:00:00,1,Neutered Male,2016-09-21 15:58:02,NULL,3,NULL
7717,6320,Shadow huber,German Shepherd Dog,Dog,NULL,2007-09-19 00:00:00,1,Neutered Male,2016-09-21 17:00:26,NULL,3,NULL
7718,6321,kiara,American Staffordshire Terrier,Dog,NULL,2006-09-21 00:00:00,0,Spayed Female,2016-09-21 21:12:33,2016-09-22 15:00:01,3,Europe/Madrid
7719,6278,Tic Tac,Jack Russell Terrier,Dog,//s3.amazonaws.com/petpace.images.pet/179fb3eb8d17cb537acd6423444e54e4,2016-09-07 00:00:00,0,Spayed Female,2016-09-21 22:30:14,2016-09-22 15:00:01,3,America/New_York
7720,6322,Newton,Mixed,Dog,//s3.amazonaws.com/petpace.images.pet/31e8c2699cd7f56a8becfe6bac46e4ed,2010-01-05 00:00:00,1,Neutered Male,2016-09-22 06:18:48,2016-11-28 15:00:20,3,Asia/Jerusalem
7721,6323,Bambú,English Cocker Spaniel,Dog,NULL,2007-07-12 00:00:00,1,Intact Male,2016-09-22 07:15:29,2016-09-22 07:58:33,3,NULL
7722,6324,Narnia,Beauceron,Dog,NULL,2009-05-31 00:00:00,0,Intact Female,2016-09-22 08:04:57,2016-09-22 15:00:01,3,Europe/Helsinki
7723,6325,MIGUEL,Mixed,Cat,NULL,2006-09-12 00:00:00,1,Neutered Male,2016-09-22 09:59:50,2016-09-22 15:00:01,3,Europe/Madrid
7724,6326,pepe,Mixed,Dog,NULL,2013-09-10 00:00:00,1,Intact Male,2016-09-22 11:50:54,2016-09-22 15:00:01,3,Europe/Madrid
7725,6328,Kimber,"Retriever, Labrador",Dog,NULL,2016-03-26 00:00:00,0,Intact Female,2016-09-22 12:07:03,NULL,3,NULL
7726,6329,chispa,chucho,Dog,NULL,2016-09-22 00:00:00,0,Spayed Female,2016-09-22 12:24:25,NULL,3,NULL
7727,6330,Petey,Pit Bull,Dog,NULL,2013-10-12 00:00:00,1,Neutered Male,2016-09-22 12:26:47,NULL,3,NULL
7728,6331,Cali (Calista),Bichon Frise,Dog,NULL,2001-11-26 00:00:00,0,Spayed Female,2016-09-22 16:51:33,NULL,3,NULL
7729,6332,BRUNO,Mixed,Dog,NULL,2002-10-20 00:00:00,1,Intact Male,2016-09-22 18:38:25,2016-09-22 18:54:30,3,NULL
7730,6333,Molly,Shitzu Mix,Dog,NULL,2003-12-25 00:00:00,0,Intact Female,2016-09-22 19:57:12,NULL,3,NULL
7731,NULL,Barney,Briard,Dog,NULL,2016-09-23 00:00:00,1,Intact Male,2016-09-23 06:51:56,NULL,3,NULL
7732,6334,TIMMY,German Shepherd Dog,Dog,//s3.amazonaws.com/petpace.images.pet/faef01ae65a156989809b417f33b0471,2011-09-23 00:00:00,1,Intact Male,2016-09-23 08:37:23,2016-09-24 10:22:50,3,Europe/Madrid
7733,NULL,MAGUI,Austrian Pinscher,Dog,NULL,2009-09-23 00:00:00,0,Spayed Female,2016-09-23 10:06:14,NULL,3,NULL
7734,6335,example pet,Parson Russell Terrier,Dog,NULL,2014-07-12 00:00:00,0,Intact Female,2016-09-23 10:11:22,2016-09-29 08:48:49,3,NULL
7735,6336,Murre,German Shepherd Dog,Dog,NULL,2015-09-03 00:00:00,1,Neutered Male,2016-09-23 10:32:56,2016-10-03 08:12:01,5,NULL
7736,6337,dexter,Mixed,Cat,NULL,2016-09-23 00:00:00,1,Neutered Male,2016-09-23 11:01:35,2016-09-23 15:00:03,3,Europe/Madrid
7737,6338,Maggie,Golden Mix,Dog,NULL,2013-08-24 00:00:00,0,Intact Female,2016-09-23 12:31:45,NULL,3,NULL
7738,NULL,PILI,Mixed,Cat,NULL,2009-09-23 00:00:00,0,Spayed Female,2016-09-23 13:23:55,2016-09-23 15:00:03,3,Europe/Madrid
7739,6339,TITO,Mixed,Cat,NULL,2009-09-23 00:00:00,1,Neutered Male,2016-09-23 17:05:57,2016-09-24 15:00:02,3,Europe/Madrid
7740,6340,Roxie,Boxer,Dog,NULL,2009-10-23 00:00:00,0,Spayed Female,2016-09-23 18:40:01,2016-09-23 18:40:19,3,NULL
7741,6290,Luke,English Springer Spaniel,Dog,//s3.amazonaws.com/petpace.images.pet/711ae291418dccf595e1cfec8df1536f,2013-02-26 00:00:00,1,Neutered Male,2016-09-24 03:10:42,2016-12-03 22:26:42,3,America/Los_Angeles
7742,6341,Sasha,Aust Shep Mix,Dog,NULL,2014-06-01 00:00:00,0,Intact Female,2016-09-24 14:00:26,NULL,3,NULL
7743,6291,Roxy (Peanut),Boston Terrier,Dog,//s3.amazonaws.com/petpace.images.pet/6a466deb7f7571bba851bf1dcbaeb7fd,2007-01-21 00:00:00,0,Spayed Female,2016-09-24 15:03:54,2016-09-24 15:04:15,3,NULL
7744,6343,CELINE DE LAS TIERRAS DE ARLA,Great Dane,Dog,NULL,2016-01-01 00:00:00,0,Spayed Female,2016-09-26 09:05:18,2016-09-28 15:05:55,3,Europe/Madrid
7745,6344,Stevie,Greyhound Mixed,Dog,NULL,2008-08-04 00:00:00,1,Intact Male,2016-09-26 09:06:26,2016-09-26 15:00:03,3,Europe/London
7746,6345,bruna,Irish Setter,Dog,NULL,2015-09-26 00:00:00,0,Spayed Female,2016-09-26 10:37:15,2016-09-26 15:00:03,3,Europe/Madrid
7747,6346,Delilah,Bulldog Mix,Dog,NULL,2014-03-09 00:00:00,0,Spayed Female,2016-09-26 13:07:51,NULL,3,NULL
7748,6347,Belle,Airedale Terrier,Dog,NULL,2011-11-15 00:00:00,0,Spayed Female,2016-09-26 14:36:06,NULL,3,NULL
7752,6348,TERRY,Ratonero Bodeguero Andaluz,Dog,//s3.amazonaws.com/petpace.images.pet/7428e00eee79d2d85c79ff19726d245,2007-09-26 00:00:00,1,Neutered Male,2016-09-26 18:11:42,2016-10-04 12:53:29,3,Europe/Madrid
7753,487,Layla,Miniature Schnauzer,Dog,NULL,2005-03-23 00:00:00,0,Spayed Female,2016-09-27 01:41:20,2016-09-30 15:00:01,3,America/New_York
7754,NULL,GUCCI,Bull Terrier,Dog,NULL,2016-09-27 00:00:00,0,Spayed Female,2016-09-27 08:34:13,2016-09-27 15:00:00,3,Europe/Madrid
7755,NULL,maya,Podenco Canario,Dog,NULL,2008-05-07 00:00:00,0,Spayed Female,2016-09-27 08:53:45,2016-09-27 08:54:26,3,NULL
7756,6349,KIKA,YORKSHIRE,Dog,NULL,2006-09-27 00:00:00,0,Spayed Female,2016-09-27 09:04:51,2016-09-27 15:00:00,3,Europe/Madrid
7757,6350,Chiqui,Mixed,Dog,NULL,2002-09-19 00:00:00,0,Spayed Female,2016-09-27 09:20:41,NULL,3,NULL
7758,6351,Molly,Shitzu Mix,Dog,NULL,2003-12-25 00:00:00,0,Intact Female,2016-09-27 13:11:12,NULL,3,NULL
7759,6352,Ikea,Jack Russell Terrier,Dog,NULL,2014-11-06 00:00:00,0,Intact Female,2016-09-27 14:20:04,2016-09-27 15:00:00,3,Europe/Madrid
7760,6353,Max,Lab,Dog,NULL,2010-01-23 00:00:00,1,Neutered Male,2016-09-27 15:12:22,NULL,3,NULL
7761,6354,SUNA,PUDel,Dog,NULL,2016-09-27 00:00:00,0,Intact Female,2016-09-27 15:15:00,2016-09-28 15:00:01,3,Europe/Madrid
7762,6324,Lumi,Great Pyrenees,Dog,NULL,2005-04-03 00:00:00,0,Spayed Female,2016-09-27 15:20:35,2016-09-28 15:00:01,3,Europe/Helsinki
7763,6355,Misty Lawson,Labrador Retriever Mixed,Dog,NULL,2013-07-11 00:00:00,0,Spayed Female,2016-09-27 16:13:26,NULL,3,NULL
7764,6356,Indy,German Shepherd Dog,Dog,NULL,2015-05-12 00:00:00,0,Spayed Female,2016-09-27 18:09:53,NULL,3,NULL
7765,6357,Brutus,Black Russian Terrier,Dog,NULL,2004-01-01 00:00:00,1,Neutered Male,2016-09-28 09:14:59,2016-09-28 18:28:09,3,Europe/Madrid
7766,NULL,Bobby,English Cocker Spaniel,Dog,NULL,2011-09-28 00:00:00,1,Neutered Male,2016-09-28 09:41:00,2016-09-28 09:43:05,3,NULL
7767,5677,bobby,english cocker spaniel,Dog,NULL,2011-09-01 00:00:00,1,Neutered Male,2016-09-28 10:25:37,2016-09-28 11:07:55,5,NULL
7768,5677,bobby,english cocker spaniel,Dog,NULL,2011-09-01 00:00:00,1,Neutered Male,2016-09-28 10:25:43,2016-09-28 15:00:01,3,Europe/London
7769,6359,Petey,Pit Bull,Dog,NULL,2013-10-12 00:00:00,1,Neutered Male,2016-09-28 12:34:05,NULL,3,NULL
7770,6360,Sissi 2,Parson Russell Terrier,Dog,NULL,2015-09-09 00:00:00,0,Intact Female,2016-09-28 12:57:42,2016-09-29 08:48:00,5,NULL
7771,6361,NAVIDAD,Mixed,Dog,NULL,2006-09-13 00:00:00,0,Spayed Female,2016-09-28 14:15:19,2016-09-28 15:00:01,3,Europe/Madrid
7772,6362,Buzz Sturges,Border Collie,Dog,NULL,2010-09-22 00:00:00,1,Neutered Male,2016-09-28 14:21:32,2016-09-28 15:00:01,3,America/New_York
7773,6363,Herschel Leynes,Dachshund,Dog,NULL,2012-01-26 00:00:00,1,Neutered Male,2016-09-28 15:23:06,NULL,3,NULL
7774,6364,Diva Nothstein,Irish Wolfhound,Dog,NULL,2008-01-06 00:00:00,0,Intact Female,2016-09-28 16:49:41,NULL,3,NULL
7775,NULL,Lolo,Mixed,Dog,NULL,2010-09-15 00:00:00,1,Intact Male,2016-09-28 18:40:06,NULL,3,NULL
7776,6365,Bruno,Lab,Dog,NULL,2014-02-15 00:00:00,1,Neutered Male,2016-09-28 19:21:38,NULL,3,NULL
7777,6366,Bruno,Lab,Dog,NULL,2014-02-15 00:00:00,1,Neutered Male,2016-09-28 19:22:18,NULL,3,NULL
7778,6367,CHUKY,HILLS,Dog,NULL,2016-09-29 00:00:00,0,Spayed Female,2016-09-29 08:45:06,2016-09-29 15:00:02,3,Europe/Madrid
7779,NULL,Neska,English Cocker Spaniel,Dog,NULL,2015-01-21 00:00:00,0,Spayed Female,2016-09-29 08:46:35,2016-09-29 15:00:02,3,Europe/Madrid
7780,6368,Nixie,Doberman Pinscher,Dog,//s3.amazonaws.com/petpace.images.pet/e908d29950148ee9ecb7557749c69e9c,2010-05-04 00:00:00,0,Intact Female,2016-09-29 13:20:29,2016-10-05 14:36:01,3,NULL
7781,6369,Max,Peke,Dog,NULL,2005-11-04 00:00:00,1,Neutered Male,2016-09-29 13:52:30,NULL,3,NULL
7782,6370,Chiki,tipo yorkshire,Dog,NULL,2012-10-01 00:00:00,0,Spayed Female,2016-09-29 15:13:33,NULL,3,NULL
7783,6371,Maura Mustard,Cockapoo,Dog,NULL,2009-08-06 00:00:00,0,Spayed Female,2016-09-29 15:23:20,NULL,3,NULL
7784,6372,CVB,Mixed,Dog,NULL,2016-09-29 00:00:00,0,Spayed Female,2016-09-29 16:00:58,2016-09-30 15:00:01,3,America/Detroit
7785,6373,CCX,Mixed,Dog,NULL,2016-09-29 00:00:00,0,Spayed Female,2016-09-29 16:02:44,2016-09-30 15:00:01,3,America/Detroit
7786,6374,Jeremiah,Mix,Dog,NULL,2015-03-03 00:00:00,1,Intact Male,2016-09-29 20:11:52,NULL,3,NULL
7787,6375,Willis,Sphynx,Cat,NULL,2016-05-02 00:00:00,1,Neutered Male,2016-09-29 21:01:38,NULL,3,NULL
7788,6008,Mino,Miniature Pinscher,Dog,NULL,2013-05-12 00:00:00,1,Intact Male,2016-09-30 08:15:21,2016-09-30 15:00:01,3,Europe/Stockholm
7789,6376,DYLAN,Labrador Retriever,Dog,NULL,2006-03-20 00:00:00,1,Intact Male,2016-09-30 08:29:40,2016-09-30 15:00:01,3,Europe/Madrid
7790,6377,Kira,West Highland White Terrier,Dog,NULL,2016-09-30 00:00:00,0,Intact Female,2016-09-30 09:06:14,2016-09-30 15:00:01,3,Europe/Madrid
7791,6378,KIRA,PASTOR ALEMAN,Dog,NULL,2016-04-03 00:00:00,0,Intact Female,2016-09-30 10:03:14,2016-09-30 15:00:01,3,Asia/Jerusalem
7792,6379,Poppy,Yorkie Mix,Dog,NULL,2007-12-12 00:00:00,1,Neutered Male,2016-09-30 14:02:33,NULL,3,NULL
7793,6380,ONA,Old English Bulldog,Dog,NULL,2014-09-03 00:00:00,0,Spayed Female,2016-09-30 17:38:03,2016-10-01 15:00:00,3,Europe/Madrid
7794,6381,Sadie,Llahsa,Dog,NULL,2009-04-26 00:00:00,0,Spayed Female,2016-09-30 19:33:25,NULL,3,NULL
7795,6382,Chase,Jack Russ Terr,Dog,NULL,2007-09-08 00:00:00,1,Neutered Male,2016-09-30 20:20:11,NULL,3,NULL
7796,6383,Abby,Miniature Pinscher,Dog,NULL,2004-10-03 00:00:00,0,Spayed Female,2016-10-01 01:28:07,2016-10-02 00:12:45,5,America/New_York
7797,6384,Paco,Labrador Retriever,Dog,NULL,2016-10-01 00:00:00,1,Neutered Male,2016-10-01 21:22:52,2016-10-02 22:18:49,5,America/New_York
7798,6327,Fynch,Chihuahua,Dog,//s3.amazonaws.com/petpace.images.pet/17582127e9bfbc1df8f8070244c80606,2006-10-01 00:00:00,1,Neutered Male,2016-10-01 22:06:40,2016-10-02 19:35:03,3,America/New_York
7799,6327,Fynch,Chihuahua,Dog,//s3.amazonaws.com/petpace.images.pet/d48f77ad0c5dfbeaa111ef5573d7baa,2007-10-01 00:00:00,1,Neutered Male,2016-10-01 22:08:30,2016-10-01 22:09:16,5,NULL
7800,6385,Missy,Mixed,Dog,NULL,2007-10-05 00:00:00,0,Spayed Female,2016-10-02 22:21:24,2016-10-03 10:28:12,5,NULL
7801,6386,Gilley,Hus X,Dog,NULL,2010-08-08 00:00:00,0,Spayed Female,2016-10-03 13:09:42,NULL,3,NULL
7802,6387,Hudson,Lab X,Dog,NULL,2007-08-09 00:00:00,1,Neutered Male,2016-10-03 13:10:24,NULL,3,NULL
7803,6388,Muffin,Shih Tzu,Dog,NULL,2009-06-28 00:00:00,0,Spayed Female,2016-10-03 14:34:36,2016-10-03 15:00:02,3,America/Toronto
7804,6389,Boo,Cocker Spaniel,Dog,NULL,2009-11-02 00:00:00,1,Neutered Male,2016-10-03 14:56:00,NULL,3,NULL
7805,6390,popy,Mixed,Dog,NULL,2016-10-03 00:00:00,1,Neutered Male,2016-10-03 15:55:17,NULL,3,NULL
7806,6391,Abbie,Shep Mix,Dog,NULL,2007-02-02 00:00:00,0,Spayed Female,2016-10-03 18:38:47,NULL,3,NULL
7807,6392,Gianna,Italian Greyhound,Dog,NULL,2009-06-13 00:00:00,0,Intact Female,2016-10-03 19:29:41,NULL,3,NULL
7808,6393,TRUCO,Miniature Schnauzer,Dog,NULL,2006-10-14 00:00:00,1,Intact Male,2016-10-04 09:24:46,NULL,3,NULL
7809,6394,JEROM,Labrador Retriever,Dog,NULL,2007-10-01 00:00:00,1,Neutered Male,2016-10-04 13:00:47,2016-10-04 15:00:01,3,Europe/Madrid
7810,6395,Willow,Mixed,Dog,NULL,2014-03-01 00:00:00,0,Spayed Female,2016-10-04 13:26:24,NULL,3,NULL
7811,6396,Shadow Fang,Lab Mix,Dog,NULL,2013-10-24 00:00:00,1,Intact Male,2016-10-04 14:12:39,NULL,3,NULL
7812,6397,Tula,Boxer,Dog,NULL,2005-05-15 00:00:00,0,Spayed Female,2016-10-04 14:49:15,2016-10-04 15:00:01,3,Europe/Madrid
7813,6398,Tiger Chaney,DSH,Cat,NULL,2013-10-03 00:00:00,1,Neutered Male,2016-10-04 16:14:38,NULL,3,NULL
7814,6399,Princess,Poodle,Dog,NULL,2006-03-11 00:00:00,0,Spayed Female,2016-10-04 19:31:12,NULL,3,NULL
7815,6400,Buddy,Mix,Dog,NULL,2012-05-13 00:00:00,1,Intact Male,2016-10-04 19:31:42,NULL,3,NULL
7816,5105,Charlie,Bulldog ,Dog,NULL,2006-08-03 00:00:00,1,Neutered Male,2016-10-04 21:17:07,2016-10-05 15:00:02,3,America/New_York
7817,6401,Chloe,Mixed,Cat,NULL,2011-10-03 00:00:00,0,Spayed Female,2016-10-05 02:25:56,2016-10-06 21:31:38,5,NULL
7818,6402,penny,Labrador Retriever,Dog,NULL,2006-02-02 00:00:00,0,Spayed Female,2016-10-05 08:38:32,2016-10-05 15:00:02,3,Europe/London
7819,6406,Sam,Border Collie Mixed,Dog,NULL,2007-02-01 00:00:00,1,Neutered Male,2016-10-05 11:22:52,NULL,3,NULL
7820,3394,Mm,Bdj,Dog,NULL,2016-10-05 00:00:00,1,Intact Male,2016-10-05 12:12:00,2016-10-05 12:12:10,5,NULL
7821,3394,Ggb,Hmm,Cat,NULL,2016-10-05 00:00:00,1,Intact Male,2016-10-05 12:12:50,2016-10-05 12:13:01,5,NULL
7822,3394,asd,asd,Dog,NULL,2016-10-05 00:00:00,1,Intact Male,2016-10-05 12:15:46,2016-10-05 12:15:55,5,NULL
7823,3394,Fhdjfchf,Fjfj,Dog,NULL,2016-10-05 00:00:00,1,Intact Male,2016-10-05 12:17:50,2016-10-05 12:17:58,5,NULL
7824,3394,Cgggfghh,Cuff,Dog,NULL,2016-10-05 00:00:00,1,Intact Male,2016-10-05 12:21:17,2016-10-05 12:21:45,5,NULL
7825,3394,Dhdjfj,Fjdjf,Dog,NULL,2016-10-05 00:00:00,1,Intact Male,2016-10-05 12:22:17,2016-10-05 12:22:34,5,NULL
7826,3394,Ggb,Van,Dog,NULL,2016-10-05 00:00:00,1,Intact Male,2016-10-05 12:23:01,2016-10-05 12:23:09,5,NULL
7827,3394,Gets,Gdj,Dog,NULL,2016-10-05 00:00:00,1,Intact Male,2016-10-05 12:26:54,2016-10-05 12:27:02,5,NULL
7828,3394,Ggb,Van,Dog,NULL,2016-10-05 00:00:00,1,Intact Male,2016-10-05 12:35:38,2016-10-05 12:35:50,5,NULL
